"crash_unit_id","crash_record_id","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"1852711","71d357e1743bf8d534f817c7261909290deaca6e6fcd05b8e6532e5a45e3e783ce83d256b8e685fcf4ba6408eb19bc89fe56317e1aea3dc7646b5608c6550a52","2024-06-28T20:53:00.000","3","PARKED",,"1764941",,"MERCEDES-BENZ","S-CLASS","IL","1999","NONE","PASSENGER","NOT IN USE","N","PARKED",,,"0",,,,,,,,"Y","Y","Y","Y","Y","Y",,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852665","7b22a7a62a42ebe3a8f35c80bdca283e93d027d5b1df076c1a8e2bd78f88c8925cfb35d8451ca05d4dff3754a251593b22ea3c1a0d12ecf1c9f2609daa75b6df","2024-06-28T20:44:00.000","1","DRIVER",,"1764875",,"AUDI","OTHER (EXPLAIN IN NARRATIVE)","IL","2016","UNKNOWN","PASSENGER","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852666","7b22a7a62a42ebe3a8f35c80bdca283e93d027d5b1df076c1a8e2bd78f88c8925cfb35d8451ca05d4dff3754a251593b22ea3c1a0d12ecf1c9f2609daa75b6df","2024-06-28T20:44:00.000","2","DRIVER","1","1764880",,"FORD","EXPLORER","IL","2015","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","POLICE","E","SLOW/STOP IN TRAFFIC",,,"2",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852657","35228e7eaed2065b3c7f175bf9d7b39d009ede6238f7b44ba5a25040b0b9a378e7fbc5e8b837caee84686055d0b39343172996f66034a0d4d442bf1fd90b6209","2024-06-28T20:36:00.000","1","DRIVER",,"1764868",,"NOVA BUS","OTHER (EXPLAIN IN NARRATIVE)","IL","2016","NONE","BUS UP TO 15 PASS.","CTA","S","STRAIGHT AHEAD",,,"1",,,,,,,"Y","Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852658","35228e7eaed2065b3c7f175bf9d7b39d009ede6238f7b44ba5a25040b0b9a378e7fbc5e8b837caee84686055d0b39343172996f66034a0d4d442bf1fd90b6209","2024-06-28T20:36:00.000","2","PARKED","1","1764869",,"HONDA","HR-V","IL","2023","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","PARKED",,,"1",,,,,,,,,,"Y","Y","Y",,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852659","35228e7eaed2065b3c7f175bf9d7b39d009ede6238f7b44ba5a25040b0b9a378e7fbc5e8b837caee84686055d0b39343172996f66034a0d4d442bf1fd90b6209","2024-06-28T20:36:00.000","3","PARKED",,"1764874",,"HONDA","CIVIC","IL","2014","NONE","PASSENGER","UNKNOWN/NA","S","PARKED",,,"0",,,,,,,,,,,,,,,"Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853044","34325c0477d9069381ae4891bcaefdbd505fc4790fc1cb77f14b738b3bfa3e6d93852fd1a48765955b8f56f49815c737b274a42edd06e7518fef9b3ae05629d2","2024-06-28T20:20:00.000","1","DRIVER",,"1765239",,"CHEVROLET","MONTE CARLO","IL","2006","NONE","PASSENGER","PERSONAL","E","ENTERING TRAFFIC LANE FROM PARKING",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853045","34325c0477d9069381ae4891bcaefdbd505fc4790fc1cb77f14b738b3bfa3e6d93852fd1a48765955b8f56f49815c737b274a42edd06e7518fef9b3ae05629d2","2024-06-28T20:20:00.000","2","DRIVER",,"1765259",,"NISSAN","ALTIMA","IL","2019","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"Y","Y","Y","Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852637","375ff70b01b825a783e8f2d3c5d0c1a59af99e60b559f706ded34bb21bde2170e0c6468e740ad41a65dfdaaf8fc74d3cd4af986a20cde190ac506dacb90690dd","2024-06-28T20:15:00.000","1","DRIVER",,"1764841",,"SATURN","OTHER (EXPLAIN IN NARRATIVE)","IL","2009","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852638","375ff70b01b825a783e8f2d3c5d0c1a59af99e60b559f706ded34bb21bde2170e0c6468e740ad41a65dfdaaf8fc74d3cd4af986a20cde190ac506dacb90690dd","2024-06-28T20:15:00.000","2","DRIVER","2","1764847",,"HONDA","CR-V","IL","2019","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","SLOW/STOP IN TRAFFIC",,,"3",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852628","6137e853c19872ace5e6386cd0309040cd79159168f9d91420b70a5f4a0da9715c9abae837cd6532d9ce610c7efa75b77475b7db07de27aaf5160d0065cc4ca0","2024-06-28T20:10:00.000","1","DRIVER",,"1764831",,"CHRYSLER","200","IL","2012","NONE","PASSENGER","PERSONAL","E","TURNING LEFT",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852629","6137e853c19872ace5e6386cd0309040cd79159168f9d91420b70a5f4a0da9715c9abae837cd6532d9ce610c7efa75b77475b7db07de27aaf5160d0065cc4ca0","2024-06-28T20:10:00.000","2","DRIVER",,"1764844",,"ACURA","ZDX","IL","2002","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","Y",,"1",,"OWNER","UNKNOWN",,,"Y","Y","Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852655","f84400885c02fedbc01da2cdeb57b591656ecf0a5b7219be55ca337084af9cf3b254e449d2382632da6831f2e868ef69badde5e17b60f3d0a785b917ab31566d","2024-06-28T20:04:00.000","1","DRIVER",,"1764863",,"TOYOTA","SEQUOIA","IL","2006","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852656","f84400885c02fedbc01da2cdeb57b591656ecf0a5b7219be55ca337084af9cf3b254e449d2382632da6831f2e868ef69badde5e17b60f3d0a785b917ab31566d","2024-06-28T20:04:00.000","2","DRIVER","1","1764866",,"DODGE","GRAND CARAVAN","IL","2005","NONE","VAN/MINI-VAN","PERSONAL","W","STRAIGHT AHEAD",,,"2",,,,,,"Y","Y","Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852651","00411f59758daf0da939a918d281f9e492027ee1367fb1fcb55c442c46373d987879561dd74edca3969e97d428c755a67dabdf4c16131596f1ec5d544e00d3e5","2024-06-28T20:00:00.000","1","DRIVER",,"1764857",,"MAZDA","MAZDA3","IL","2010","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852652","00411f59758daf0da939a918d281f9e492027ee1367fb1fcb55c442c46373d987879561dd74edca3969e97d428c755a67dabdf4c16131596f1ec5d544e00d3e5","2024-06-28T20:00:00.000","2","DRIVER",,"1764859",,"TOYOTA","TACOMA",,"2020","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,"Y","Y","Y","Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852721","2fc697639dfdf3c40a4a26b0169b88722ef2ecd117cb95699a536acfd8ed5cc09f05b1f08a52c810fdebb2b01faed57e791b3cde79bb08cc9114fa5b38a02846","2024-06-28T20:00:00.000","1","DRIVER",,"1764926",,"HONDA","CIVIC",,"2017","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852722","2fc697639dfdf3c40a4a26b0169b88722ef2ecd117cb95699a536acfd8ed5cc09f05b1f08a52c810fdebb2b01faed57e791b3cde79bb08cc9114fa5b38a02846","2024-06-28T20:00:00.000","2","DRIVER",,"1764927",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852727","59607608756dc88e46ffc5108c649b34bbf08c41a0738ad7ae092f4b27a9c838c1e8650e0cb7a69a0bdc10dfbc4eb921ce393ca2935fd5c25b0235e226c0ab05","2024-06-28T19:45:00.000","1","DRIVER",,"1764951",,"JEEP","COMPASS","IL","2017","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","TURNING RIGHT",,,"1",,,,,"Y","Y",,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852728","59607608756dc88e46ffc5108c649b34bbf08c41a0738ad7ae092f4b27a9c838c1e8650e0cb7a69a0bdc10dfbc4eb921ce393ca2935fd5c25b0235e226c0ab05","2024-06-28T19:45:00.000","2","DRIVER",,"1764960",,"HYUNDAI","ACCENT","IL","2012","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,"Y","Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853076","b128e6de0c3d0448c10794633592dd60c27096984190608a688fe580a3e69e0bbbeb295b703263a85be3cd5b25dd35ea0c9895c9acd682d6e1c0d754248b53bd","2024-06-28T19:45:00.000","1","DRIVER",,"1765286",,"TOYOTA","CAMRY","IL","2007","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","Y",,"1",,"CITY OF CHICAGO","340 E LOWER WACKER",,"Y",,,,"Y",,,,,,"Y","Y","Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853077","b128e6de0c3d0448c10794633592dd60c27096984190608a688fe580a3e69e0bbbeb295b703263a85be3cd5b25dd35ea0c9895c9acd682d6e1c0d754248b53bd","2024-06-28T19:45:00.000","2","DRIVER",,"1765299",,"NISSAN","SENTRA","IL","2011","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","Y",,"1",,"PRIVATE TOW","UNKNONW",,"Y",,,,,,,,,,"Y","Y","Y","FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852635","ac65b5772cda573ee77a7bc053819f22405dfbce1b90e4e4ed11e7dce92319a88445fece889f7646732bd479d817c95cf64f94dc9e256e56ee7ebdb8736c5b77","2024-06-28T19:42:00.000","1","DRIVER",,"1764848",,"CHEVROLET","OTHER (EXPLAIN IN NARRATIVE)","IL","2004","NONE","PICKUP","PERSONAL","N","PASSING/OVERTAKING",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852636","ac65b5772cda573ee77a7bc053819f22405dfbce1b90e4e4ed11e7dce92319a88445fece889f7646732bd479d817c95cf64f94dc9e256e56ee7ebdb8736c5b77","2024-06-28T19:42:00.000","2","DRIVER","3","1764856",,"FORD","ESCAPE","IL","2021","NONE","SPORT UTILITY VEHICLE (SUV)","POLICE","S","TURNING LEFT",,,"4",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852682","23ac7c3fad5f0788e395c57ffb32b035e02566e334553dbe5f494ca0e9d9c6ad3c10029002b41ca07e1b855e06e75f9bd7106f5b5faa6814b3892eade88de326","2024-06-28T19:39:00.000","1","DRIVER",,"1764887",,"HYUNDAI","VERACRUZ","IA","2008","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","Y",,"1",,"CPD","pound2",,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852683","23ac7c3fad5f0788e395c57ffb32b035e02566e334553dbe5f494ca0e9d9c6ad3c10029002b41ca07e1b855e06e75f9bd7106f5b5faa6814b3892eade88de326","2024-06-28T19:39:00.000","2","DRIVER","1","1764891",,"KIA","SPORTAGE","IL","2023","NONE","PASSENGER","PERSONAL","E","SLOW/STOP IN TRAFFIC",,,"2",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852611","cc7424a7b1fb1d9666ec9cc2a17e939898329e9c7e56defa17e2150128580ccf7d48a7ac302435577bb79cc7f6812c4aa262435ab3d9a3399de34ad59d485917","2024-06-28T19:30:00.000","1","DRIVER",,"1764824","N","NEW FLYER","DE60LFR","IL",,"NONE","BUS OVER 15 PASS.","CTA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852612","cc7424a7b1fb1d9666ec9cc2a17e939898329e9c7e56defa17e2150128580ccf7d48a7ac302435577bb79cc7f6812c4aa262435ab3d9a3399de34ad59d485917","2024-06-28T19:30:00.000","2","DRIVER","1","1764837",,"MITSUBISHI","MIRAGE","IL","2023","NONE","PASSENGER","PERSONAL","N","SLOW/STOP IN TRAFFIC",,,"2",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852623","6dee8557c6fdfd7ad5f815a90826f7ce1f72b97f61a429df14afb00184d14be073db39d5dbe56685dbbc04d0f84fa9eab5d78307aa6b8fa869118840b7ee093c","2024-06-28T19:25:00.000","1","DRIVER",,"1764825",,"FORD","FUSION","XX",,"UNKNOWN","PASSENGER","PERSONAL","UNKNOWN","DRIVING WRONG WAY",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852624","6dee8557c6fdfd7ad5f815a90826f7ce1f72b97f61a429df14afb00184d14be073db39d5dbe56685dbbc04d0f84fa9eab5d78307aa6b8fa869118840b7ee093c","2024-06-28T19:25:00.000","2","DRIVER",,"1764836",,"CHEVROLET","IMPALA","IL","2011","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852587","77191fcdd3845041b45e01553528af9da6fb0149e6e30a225b53d0c738d59d8d1aefb837c9b3fdf8dc18cb8b9d8b259ceda39eea9acdb02abc7a109610016373","2024-06-28T19:25:00.000","1","DRIVER",,"1764791",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852588","77191fcdd3845041b45e01553528af9da6fb0149e6e30a225b53d0c738d59d8d1aefb837c9b3fdf8dc18cb8b9d8b259ceda39eea9acdb02abc7a109610016373","2024-06-28T19:25:00.000","2","DRIVER",,"1764795",,"VOLKSWAGEN","OTHER (EXPLAIN IN NARRATIVE)","IL","2022","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852621","f35d97623dbc15d203b2b967de0d9cfb0705cf2e9f747ee3ae0a24ba73bc84538bc6d173fb76cd564ea4b9661376dc198540fab863994159682cce61cf48a7c2","2024-06-28T19:25:00.000","1","DRIVER","1","1764830",,"CHEVROLET","TRAX","IL","2024","UNKNOWN","PASSENGER","PERSONAL","E","TURNING LEFT",,,"2",,,,,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852622","f35d97623dbc15d203b2b967de0d9cfb0705cf2e9f747ee3ae0a24ba73bc84538bc6d173fb76cd564ea4b9661376dc198540fab863994159682cce61cf48a7c2","2024-06-28T19:25:00.000","2","DRIVER",,"1764846",,"TOYOTA","CAMRY","IL","2016","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,"Y","Y","Y",,,,,,,,,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852645","1067c8282d9c535d04fe8e7c463b0b98e6029bc2e80a2f36edae455051399d58c4c00ed4aba79684765d43bc28f1c0f316dc2eba0821038ec5f5fc7410d0b155","2024-06-28T19:24:00.000","1","DRIVER","3","1764861",,"INFINITI","QX50","IL","2019","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","Y",,"4",,"e&r","pound 2",,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852646","1067c8282d9c535d04fe8e7c463b0b98e6029bc2e80a2f36edae455051399d58c4c00ed4aba79684765d43bc28f1c0f316dc2eba0821038ec5f5fc7410d0b155","2024-06-28T19:24:00.000","2","PARKED",,"1764867",,"TOYOTA","HIGHLANDER","IL","2015","NONE","PASSENGER","NOT IN USE","N","PARKED",,,"0",,,,,,,,,,,,"Y",,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852647","1067c8282d9c535d04fe8e7c463b0b98e6029bc2e80a2f36edae455051399d58c4c00ed4aba79684765d43bc28f1c0f316dc2eba0821038ec5f5fc7410d0b155","2024-06-28T19:24:00.000","3","DRIVER",,"1764872",,"HONDA","ACCORD","IL","2016","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y","Y","Y","Y",,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852990","52ffdae9e766616de4b77d20c3a33cd3d1c3639886e85e81ac0cd3abc6da067611a0f78b3450f6d4a0c51cd4f58ed60e4c027712a1c7f6796122533b6f0f7d3c","2024-06-28T19:10:00.000","1","DRIVER",,"1765181",,"BMW","X5","WI","2015","NONE","PASSENGER","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852991","52ffdae9e766616de4b77d20c3a33cd3d1c3639886e85e81ac0cd3abc6da067611a0f78b3450f6d4a0c51cd4f58ed60e4c027712a1c7f6796122533b6f0f7d3c","2024-06-28T19:10:00.000","2","DRIVER","1","1765186",,"TOYOTA","CAMRY","IL","2013","NONE","PASSENGER","PERSONAL","N","SLOW/STOP IN TRAFFIC",,,"2",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852583","f07709a0ad54303e6099717119e92f6b860d2bac6fdb22d65063f8743bc3783a28c3d784823abd05d1771778fff17bcb1e7a1db94e8af60400893436b145a1c6","2024-06-28T19:05:00.000","1","DRIVER",,"1764793",,"CHEVROLET","S10","IL","2000","UNKNOWN","PICKUP","UNKNOWN/NA","S","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852584","f07709a0ad54303e6099717119e92f6b860d2bac6fdb22d65063f8743bc3783a28c3d784823abd05d1771778fff17bcb1e7a1db94e8af60400893436b145a1c6","2024-06-28T19:05:00.000","2","DRIVER",,"1764798",,"CHEVROLET","EQUINOX","IL","2015","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852669","7afe271e4ce6dcc7387085040bba8e182174024a8a841b11ef12f8b064a655b15266d6913d5735495381d915139ea45297e8855421a9a6e23898d44e577b634b","2024-06-28T19:03:00.000","1","BICYCLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852670","7afe271e4ce6dcc7387085040bba8e182174024a8a841b11ef12f8b064a655b15266d6913d5735495381d915139ea45297e8855421a9a6e23898d44e577b634b","2024-06-28T19:03:00.000","2","DRIVER","2","1764884",,"VOLVO","OTHER (EXPLAIN IN NARRATIVE)","MI","2023","UNKNOWN","PASSENGER","RIDESHARE SERVICE","E","STRAIGHT AHEAD",,,"3",,,,,,"Y",,,,,,,,,,,,"SIDE-RIGHT-FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852653","20cdbba746b50292938d5bd7e58772aa24961b75605ee94b5235f906a3e46ae3b9646c5d2fb2ae3f622b6fc104ba4d0f40e895caf1f31d69f16c71dda9c84adf","2024-06-28T19:00:00.000","1","DRIVER",,"1764862",,"TOYOTA","CAMRY","IL","2016","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y",,"N",,,,,,,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852654","20cdbba746b50292938d5bd7e58772aa24961b75605ee94b5235f906a3e46ae3b9646c5d2fb2ae3f622b6fc104ba4d0f40e895caf1f31d69f16c71dda9c84adf","2024-06-28T19:00:00.000","2","DRIVER",,"1764870",,"TOYOTA","CAMRY","IL","2008","NONE","PASSENGER","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y",,,,,,,,,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852606","5d6e02cc91a3897680b10341b59ebf46a97a9f906c3b03265be71ce05f6eed03de1368199c88bb2b110e8a208a82ed6824231bfdf91e41e1b65fa5fdc1dcc484","2024-06-28T19:00:00.000","1","DRIVER",,"1764816",,"HYUNDAI","TUCSON","WI","2019","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","NW","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852607","5d6e02cc91a3897680b10341b59ebf46a97a9f906c3b03265be71ce05f6eed03de1368199c88bb2b110e8a208a82ed6824231bfdf91e41e1b65fa5fdc1dcc484","2024-06-28T19:00:00.000","2","PARKED","1","1765335",,"FORD","FUSION","IL","2010","UNKNOWN","PASSENGER","OTHER","UNKNOWN","PARKED",,,"1",,,,,,,,,,,,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852595","389d72ff9e95be3cba8616ae2646b04dbfa491d4296b5a8059b674bd9dea0d249a060539f2c50edad30a5b092b7961795f4bbf7148b7ab8f83a95595fe7eb4b9","2024-06-28T18:50:00.000","1","DRIVER",,"1764812",,"KIA","OPTIMA / K5","IL","2021","UNKNOWN","PASSENGER","PERSONAL","W","TURNING LEFT",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852596","389d72ff9e95be3cba8616ae2646b04dbfa491d4296b5a8059b674bd9dea0d249a060539f2c50edad30a5b092b7961795f4bbf7148b7ab8f83a95595fe7eb4b9","2024-06-28T18:50:00.000","2","DRIVER",,"1764808",,"VOLKSWAGEN","TIGUAN","IL","2021","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"Y",,,"SIDE-LEFT-FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852601","952966f0bf4aaa59621ec480ce48d2664ebfb6f379fca61ab303fe807ba2e138ce82f136cd1af39a774e489496a85faf64ef4957c5a5e70eaa61969a3ff8b1ea","2024-06-28T18:50:00.000","1","DRIVER",,"1764807",,"DODGE","NEON","IL","2003","NONE","PASSENGER","PERSONAL","E","CHANGING LANES",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852602","952966f0bf4aaa59621ec480ce48d2664ebfb6f379fca61ab303fe807ba2e138ce82f136cd1af39a774e489496a85faf64ef4957c5a5e70eaa61969a3ff8b1ea","2024-06-28T18:50:00.000","2","DRIVER",,"1764813",,"CHEVROLET","SILVERADO","IL","2021","NONE","PICKUP","PERSONAL","E","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852560","139bb165d64ec5afda537fbc5115b49684e180bdb8fa76782c69bf4d6447274b1393064ab141402b31b82c326c829b645acee4ff0eb96f003a4d77ee7600b19c","2024-06-28T18:45:00.000","1","DRIVER",,"1764765",,"CHEVROLET","VAN","IL","1999","UNKNOWN","VAN/MINI-VAN","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1852561","139bb165d64ec5afda537fbc5115b49684e180bdb8fa76782c69bf4d6447274b1393064ab141402b31b82c326c829b645acee4ff0eb96f003a4d77ee7600b19c","2024-06-28T18:45:00.000","2","DRIVER",,"1764776",,"HYUNDAI","IONIC","IL","2021","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y","Y","Y",,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
